_TRI_FORM_TOTALS_EZ.REPORTING_YEAR,V_TRI_FORM_TOTALS_EZ.TRI_FACILITY_ID,V_TRI_FORM_TOTALS_EZ.FACILITY_NAME,V_TRI_FORM_TOTALS_EZ.STREET_ADDRESS,V_TRI_FORM_TOTALS_EZ.CITY_NAME,V_TRI_FORM_TOTALS_EZ.COUNTY_NAME,V_TRI_FORM_TOTALS_EZ.STATE_FIPS_CODE,V_TRI_FORM_TOTALS_EZ.STATE_ABBR,Code Expansion for State Abbreviation,V_TRI_FORM_TOTALS_EZ.ZIP_CODE,V_TRI_FORM_TOTALS_EZ.REGION,Code Expansion for Region,V_TRI_FORM_TOTALS_EZ.FAC_CLOSED_IND,V_TRI_FORM_TOTALS_EZ.ASGN_AGENCY,Code Expansion for Assigned Agency,V_TRI_FORM_TOTALS_EZ.ASSIGNED_AGENCY_CODE,V_TRI_FORM_TOTALS_EZ.ASGN_FEDERAL_IND,V_TRI_FORM_TOTALS_EZ.PARENT_CO_NAME,V_TRI_FORM_TOTALS_EZ.PARENT_CO_DB_NUM,V_TRI_FORM_TOTALS_EZ.STANDARDIZED_PARENT_COMPANY,V_TRI_FORM_TOTALS_EZ.EPA_REGISTRY_ID,V_TRI_FORM_TOTALS_EZ.INDUSTRY_SECTOR_CODE,V_TRI_FORM_TOTALS_EZ.PRIMARY_SIC,V_TRI_FORM_TOTALS_EZ.SIC_CODES,V_TRI_FORM_TOTALS_EZ.PRIMARY_NAICS,V_TRI_FORM_TOTALS_EZ.NAICS_CODE,V_TRI_FORM_TOTALS_EZ.CHEMICAL_NAME,V_TRI_FORM_TOTALS_EZ.TRI_CHEM_ID,V_TRI_FORM_TOTALS_EZ.CHEMICAL_ABSTRACT_NUMBER,V_TRI_FORM_TOTALS_EZ.SRS_IDENTIFIER,V_TRI_FORM_TOTALS_EZ.GENERIC_CHEM_NAME,V_TRI_FORM_TOTALS_EZ.MIXTURE_NAME,V_TRI_FORM_TOTALS_EZ.ELEMENTAL_METAL_INCLUDED,V_TRI_FORM_TOTALS_EZ.CARCINOGEN_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.CLEAN_AIR_ACT_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.R3350_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.DOC_CTRL_NUM,V_TRI_FORM_TOTALS_EZ.FORM_TYPE_IND,V_TRI_FORM_TOTALS_EZ.POSTMARK_DATE,V_TRI_FORM_TOTALS_EZ.ORIG_POSTMARK,V_TRI_FORM_TOTALS_EZ.TRADE_SECRET_IND,V_TRI_FORM_TOTALS_EZ.REVISION_CODE_1,V_TRI_FORM_TOTALS_EZ.REVISION_CODE_2,V_TRI_FORM_TOTALS_EZ.TOTAL_ONSITE_RELEASE,V_TRI_FORM_TOTALS_EZ.AIR_FUG,V_TRI_FORM_TOTALS_EZ.AIR_STACK,V_TRI_FORM_TOTALS_EZ.TOTAL_AIR_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_WATER_RELEASE,V_TRI_FORM_TOTALS_EZ.NUMBER_OF_STREAMS,V_TRI_FORM_TOTALS_EZ.UNINJ8795,V_TRI_FORM_TOTALS_EZ.UNINJ_I,V_TRI_FORM_TOTALS_EZ.UNINJ_IIV,V_TRI_FORM_TOTALS_EZ.LANDF8795,V_TRI_FORM_TOTALS_EZ.RCRA_C,V_TRI_FORM_TOTALS_EZ.OTH_LANDF,V_TRI_FORM_TOTALS_EZ.LAND_TREA,V_TRI_FORM_TOTALS_EZ.SURF_IMP,V_TRI_FORM_TOTALS_EZ.SI_553A,V_TRI_FORM_TOTALS_EZ.SI_553B,V_TRI_FORM_TOTALS_EZ.OTH_DISP,V_TRI_FORM_TOTALS_EZ.TOTAL_LAND_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_POTW_TRANSFER,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE_81C,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE_81D,V_TRI_FORM_TOTALS_EZ.POTW_TREATMENT,V_TRI_FORM_TOTALS_EZ.POTW_METAL,V_TRI_FORM_TOTALS_EZ.POTW_NON_METAL,V_TRI_FORM_TOTALS_EZ.P30,V_TRI_FORM_TOTALS_EZ.P31,V_TRI_FORM_TOTALS_EZ.P32,V_TRI_FORM_TOTALS_EZ.P33,V_TRI_FORM_TOTALS_EZ.P34,V_TRI_FORM_TOTALS_EZ.P35,V_TRI_FORM_TOTALS_EZ.P36,V_TRI_FORM_TOTALS_EZ.P37,V_TRI_FORM_TOTALS_EZ.P38,V_TRI_FORM_TOTALS_EZ.P39,V_TRI_FORM_TOTALS_EZ.M10,V_TRI_FORM_TOTALS_EZ.M41,V_TRI_FORM_TOTALS_EZ.M62,V_TRI_FORM_TOTALS_EZ.M40_METAL,V_TRI_FORM_TOTALS_EZ.M61_METAL,V_TRI_FORM_TOTALS_EZ.M71,V_TRI_FORM_TOTALS_EZ.M81,V_TRI_FORM_TOTALS_EZ.M82,V_TRI_FORM_TOTALS_EZ.M72,V_TRI_FORM_TOTALS_EZ.TOTAL_OFFSITE_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_RECYCLING_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_RECOVERY_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_TREATMENT_TRANSFER,V_TRI_FORM_TOTALS_EZ.UNCLASSIFIED_TRANSFERS,V_TRI_FORM_TOTALS_EZ.TOTAL_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_TQR_RELEASE,V_TRI_FORM_TOTALS_EZ.REL_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81A_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81B_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81C_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81D_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.RECYC_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.RECYC_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.ENERGY_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.ENERGY_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TREATED_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TREATED_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TOTAL_PROD_WASTE,V_TRI_FORM_TOTALS_EZ.ONE_TIME_RELEASE_QTY
2019,81004CFSTL225CA,EVRAZ ROCKY MOUNTAIN STEEL,2100 S FWY,PUEBLO,PUEBLO,08,CO,N/A,81004,8,REGION 8,0,,N/A,,C,EVRAZ INC N.A.,009106055,EVRAZ INC NORTH AMERICA,110000467833,331,,    ,331110,    ,MANGANESE COMPOUNDS,N450,N450,650010,NA,NA,NO,NO,YES,0,1319217824376,L,2020-06-05,2020-06-05,0,,,8581,1300,2277,3577,5004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80899,484225,0,0,0,565124,89480,0,0,8581,80899,0,0,484225,0,0,0,0,573705,
2019,8150WHLLBR3199D,HALLIBURTON GRAND JUNCTION FIELD CAMP,3199 D ROAD,GRAND JUNCTION,MESA,08,CO,N/A,81504,8,REGION 8,0,,N/A,,C,HALLIBURTON ENERGY SERVICES INC,043296920,HALLIBURTON ENERGY SERVICES INC,,4246,,    ,424690,    ,CERTAIN GLYCOL ETHERS,N230,N230,649541,NA,NA,NO,NO,YES,0,1319218041248,S,2020-06-24,2020-06-24,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80239MLHGH11100,MILE HIGH EQUIPMENT LLC,11100 E 45TH AVE,DENVER,DENVER,08,CO,N/A,80239,8,REGION 8,0,,N/A,,C,ALI GROUP NA,079803309,ALI GROUP NA,110000467209,333,,    ,333415,    ,COPPER  and COPPER COMPOUNDS,N100,N100,649491,NA,NA,YES,NO,NO,0,1319217887417,L,2020-06-15,2020-06-15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101449,0,0,0,101449,0,0,0,0,0,0,0,101449,0,0,0,0,101449,
2019,80214LKWDB1325J,LAKEWOOD BRICK & TILE CO,1325 JAY ST,LAKEWOOD,JEFFERSON,08,CO,N/A,80214,8,REGION 8,0,,N/A,,C,NA,,NA,110000466889,327,,    ,327120,    ,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,649475,NA,NA,NO,NO,YES,1,1319218203952,S,2020-06-26,2020-06-26,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80631MNFRT100NO,SWIFT BEEF CO,800 N 8TH AVE,GREELEY,WELD,08,CO,N/A,80631,8,REGION 8,0,,N/A,,C,JBS USA LLC,048124978,JBS USA FOOD CO,110037942616,311,,    ,311611,311612 311613   ,AMMONIA,007664417,007664417,152389,NA,NA,NO,NO,NO,0,1319218467429,L,2020-07-01,2020-07-01,0,,,10551,10001,550,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,589,10551,0,0,10551,0,0,0,589,0,0,0,0,11140,
2019,80640PRNML9200E,LAND O'LAKES PURINA FEED LLC - DENVER,9200 E 90TH AVE,HENDERSON,ADAMS,08,CO,N/A,80640,8,REGION 8,0,,N/A,,C,LAND O LAKES INC,006253835,LAND O LAKES INC,110000467593,311,,    ,311119,    ,ZINC COMPOUNDS,N982,N982,649699,NA,NA,NO,NO,NO,0,1319217625072,S,2020-02-20,2020-02-20,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,8023WCHMST515PA,CHEMSTATION DENVER,5015 PARIS ST,DENVER,DENVER,08,CO,N/A,80239,8,REGION 8,0,,N/A,,C,CHEMSTATION INTERNATIONAL INC,177350279,CHEMSTATION DENVER,110070070746,325,,    ,325611,    ,CERTAIN GLYCOL ETHERS,N230,N230,649541,NA,NA,NO,NO,YES,0,1319218410544,S,2020-06-30,2020-06-30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80621GLDNL1405E,GOLDEN ALUMINUM,1405 E 14TH ST,FORT LUPTON,WELD,08,CO,N/A,80621,8,REGION 8,0,,N/A,,C,NA,,NA,110000467539,331,,    ,331315,    ,ALUMINUM (FUME OR DUST),007429905,007429905,149476,NA,NA,NO,NO,NO,0,1319218063319,L,2020-06-24,2020-06-24,0,,,853,55,798,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22236,111756,0,0,0,133992,23089,0,0,853,22236,0,0,111756,0,0,0,0,134845,
2019,80019MSTRC23655,ELKAY WOOD PRODUCTS CO,23655 E 19TH AVE,AURORA,ADAMS,08,CO,N/A,80019,8,REGION 8,0,,N/A,,C,ELKAY MANUFACTURING CO,005080429,ELKAY MANUFACTURING CO,110030489077,337,,    ,337110,    ,TOLUENE,000108883,000108883,25452,NA,NA,NO,NO,YES,0,1319218278859,L,2020-06-29,2020-06-29,0,,,9148,2287,6861,9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1973,0,2011,9148,0,0,9148,0,0,0,0,0,38,0,1973,11159,
2019,80026LFRGW1160R,MARTIN MARIETTA ROCK CREEK READY MIX,1160 ROCK CREEK CT,LAFAYETTE,BOULDER,08,CO,N/A,80026,8,REGION 8,0,,N/A,,C,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,110012702664,327,,    ,327320,    ,NITRATE COMPOUNDS,N511,N511,649616,NA,NA,NO,NO,NO,0,1319218213534,L,2020-06-28,2020-06-28,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80642CHMCLHUDSO,CHEMICAL & METAL INDUSTRIES INC,23465 CHEM TECH AVE,HUDSON,WELD,08,CO,N/A,80642,8,REGION 8,0,,N/A,,C,NA,,NA,110012141798,325,,    ,325180,    ,CHLORINE,007782505,007782505,154328,NA,NA,NO,NO,YES,0,1319217635578,S,2020-03-04,2020-03-04,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,8002WRWLFL587E5,A R WILFLEY & SONS INC,5870 E 56TH AVE,COMMERCE CITY,ADAMS,08,CO,N/A,80022,8,REGION 8,0,,N/A,,C,NA,,NA,110067046066,333,,    ,333914,    ,NICKEL,007440020,007440020,149674,NA,NA,NO,YES,YES,1,1319218049132,L,2020-06-24,2020-06-24,0,,,.36,.36,0,.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4161,0,0,0,4161,.36,0,0,.36,0,0,0,4161,0,0,0,0,4161.36,
2019,80642DPCND23500,DPC INDUSTRIES INC,I-76 FRONTAGE RD,HUDSON,WELD,08,CO,N/A,80642,8,REGION 8,0,,N/A,,C,DX HOLDING CO,NA,DX HOLDING CO,110000467619,4246,,    ,424690,    ,CHLORINE,007782505,007782505,154328,NA,NA,NO,NO,YES,0,1319217844430,L,2020-06-09,2020-06-09,0,,,131,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,130.5,0,0,0,0,0,0,0,0,130.5,.5
2019,80014LFRGW2650C,MARTIN MARIETTA CHAMBERS READY MIX,2650 CHAMBERS RD,AURORA,ADAMS,08,CO,N/A,80011,8,REGION 8,0,,N/A,,C,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,110012703075,327,,    ,327320,    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319218213458,L,2020-06-28,2020-06-28,0,,,.2597,0,.2597,.2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2597,0,0,.2597,0,0,13.402,0,0,0,0,0,13.6617,
2019,80631WSTRN13021,LEPRINO FOODS CO - GREELEY,1302 1ST AVE,GREELEY,WELD,08,CO,N/A,80631,8,REGION 8,0,,N/A,,C,LEPRINO FOODS CO,007076664,LEPRINO FOODS CO,110000467557,311,,    ,311513,    ,PERACETIC ACID,000079210,000079210,7682,NA,NA,NO,NO,NO,0,1319217948330,L,2020-06-18,2020-06-18,0,,,10,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,11102,0,11112,
2019,80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,108555 EAST HIGHWAY 36,DEER TRAIL,ADAMS,08,CO,N/A,80105,8,REGION 8,0,,N/A,,C,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,110060947329,562,,    ,562211,    ,XYLENE (MIXED ISOMERS),001330207,001330207,84970,NA,NA,NO,NO,YES,1,1319217972189,L,2020-06-22,2020-06-22,0,,,26277.54,1.49,.05,1.54,0,1,0,0,0,0,26276,0,0,0,0,0,0,26276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26277.54,0,26276,1.54,0,0,0,0,0,0,0,0,26277.54,
2019,80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,108555 EAST HIGHWAY 36,DEER TRAIL,ADAMS,08,CO,N/A,80105,8,REGION 8,0,,N/A,,C,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,110060947329,562,,    ,562211,    ,ZINC COMPOUNDS,N982,N982,649699,NA,NA,NO,NO,NO,0,1319217972191,L,2020-06-22,2020-06-22,0,,,104343.11,5.9,.21,6.11,0,1,0,0,0,0,104337,0,0,0,0,0,0,104337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104343.11,0,104337,6.11,0,0,0,0,0,0,0,0,104343.11,
2019,80127SSCRC10570,TTM TECHNOLOGIES,10570 BRADFORD RD,LITTLETON,JEFFERSON,08,CO,N/A,80127,8,REGION 8,0,,N/A,,C,TTM TECHNOLOGIES,006644199,TTM TECHNOLOGIES INC,110041961801,334,,    ,334412,    ,NITRIC ACID,007697372,007697372,152686,NA,NA,NO,NO,NO,0,1319218143410,L,2020-06-25,2020-06-25,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12900.7,0,12900.7,
2019,8100WVSTST1TWER,VESTAS TOWERS AMERICA,100 TOWERS ROAD,PUEBLO,PUEBLO,08,CO,N/A,81004,8,REGION 8,0,,N/A,,C,VESTAS TOWERS AMERICA INC,003898206,VESTAS TOWERS AMERICA INC,110039573896,332,,    ,332312,    ,MANGANESE,007439965,007439965,149625,NA,NA,NO,NO,YES,0,1319218050526,L,2020-06-24,2020-06-24,0,,,83.06,83.06,0,83.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96055.2,0,0,0,0,96055.2,96138.26,0,0,83.06,96055.2,0,0,0,0,0,0,0,96138.26,
2019,80305NTNLN325BR,NATIONAL INSTITUTE OF STANDARD&TECHNOLOGY BOULDER,325 BROADWAY  MC 173.02,BOULDER,BOULDER,08,CO,N/A,80305,8,REGION 8,0,COMMERC,DEPT OF COMMERCE,DEPT OF COMMERCE,F,US DEPARTMENT OF COMMERCE,NA,US DEPARTMENT OF COMMERCE,110002962072,999,,    ,921190,541380    ,POLYCHLORINATED BIPHENYLS,001336363,001336363,85878,NA,NA,NO,YES,YES,0,1319218199558,L,2020-06-26,2020-06-26,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80817RYNXN14020,COLORADO SPRINGS UTILITIES RAY NIXON POWER PLANT,6598 RAY NIXON RD,FOUNTAIN,EL PASO,08,CO,N/A,80817,8,REGION 8,0,,N/A,,C,COLORADO SPRINGS UTILITIES,127711706,COLORADO SPRINGS UTILITIES,110000467646,2211,,    ,221112,221320    ,CHLORINE,007782505,007782505,154328,NA,NA,NO,NO,YES,0,1319218420420,S,2020-06-30,2020-06-30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80504GGRGT114E3,AGGREGATE INDUSTRIES WCR INC SAND CREEK READY MIX PLANT,11400 E 33RD AVE,AURORA,ADAMS,08,CO,N/A,80010,8,REGION 8,0,,N/A,,C,AGGREGATE INDUSTRIES MANAGEMENT INC,128734949,AGGREGATE INDUSTRIES MANAGEMENT INC,110022411013,327,,    ,327320,    ,MERCURY COMPOUNDS,N458,N458,650028,NA,NA,NO,NO,YES,1,1319217808942,L,2020-06-03,2020-06-03,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80022PHLLP3960E,PHILLIPS 66 CO DENVER TERMINAL,3960 E 56TH AVE,COMMERCE CITY,ADAMS,08,CO,N/A,80022,8,REGION 8,0,,N/A,,C,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,110000466638,4247,,    ,424710,    ,NAPHTHALENE,000091203,000091203,13326,NA,NA,NO,YES,YES,0,1319217824390,L,2020-06-05,2020-06-05,0,,,20,17,3,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,20,0,0,0,1,0,0,5,0,26,
2019,8042WCLMXMHIGHW,CLIMAX MOLYBDENUM CO-CLIMAX MINE,HWY 91 FREMONT PASS,CLIMAX,LAKE,08,CO,N/A,80429,8,REGION 8,0,,N/A,,C,FREEPORT-MCMORAN INC,187122973,FREEPORT-MCMORAN INC,110046122851,2122,,    ,212299,    ,COBALT,007440484,007440484,150078,NA,NA,NO,YES,YES,0,1319218063055,L,2020-06-24,2020-06-24,0,,,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,0,27000,0,0,0,0,0,0,0,0,27000,
2019,8042WCLMXMHIGHW,CLIMAX MOLYBDENUM CO-CLIMAX MINE,HWY 91 FREMONT PASS,CLIMAX,LAKE,08,CO,N/A,80429,8,REGION 8,0,,N/A,,C,FREEPORT-MCMORAN INC,187122973,FREEPORT-MCMORAN INC,110046122851,2122,,    ,212299,    ,ARSENIC,007440382,007440382,149989,NA,NA,NO,YES,YES,0,1319218063030,L,2020-06-24,2020-06-24,0,,,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,0,27000,0,0,0,0,0,0,0,0,27000,
2019,8042WCLMXMHIGHW,CLIMAX MOLYBDENUM CO-CLIMAX MINE,HWY 91 FREMONT PASS,CLIMAX,LAKE,08,CO,N/A,80429,8,REGION 8,0,,N/A,,C,FREEPORT-MCMORAN INC,187122973,FREEPORT-MCMORAN INC,110046122851,2122,,    ,212299,    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319218063093,L,2020-06-24,2020-06-24,0,,,2381131.9,96.7,2,98.7,1.4,1,0,0,0,0,0,0,31.8,0,0,651000,1730000,2381031.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2381131.9,0,0,2381131.9,0,0,0,0,0,0,0,0,2381131.9,
2019,8130WNMSGL9755C,ANIMAS GLACIER GRAVEL,9755 CR 213,DURANGO,LA PLATA,08,CO,N/A,81301,8,REGION 8,0,,N/A,,C,OLDCASTLE SW GROUP INC,032080996,CRH AMERICAS INC,110064747001,327,,    ,327320,    ,MERCURY,007439976,007439976,149633,NA,NA,NO,NO,YES,1,1319218078107,L,2020-06-24,2020-06-24,0,,,11.76035,.00235,0,.00235,0,0,0,0,0,0,0,0,0,0,0,11.758,0,11.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76035,0,0,11.76035,0,0,0,0,0,0,0,0,11.76035,
2019,8060WJPNTN121E1,E J PAINTING & FIBERGLASS,10201 E. 107TH PLACE,BRIGHTON,ADAMS,08,CO,N/A,80601,8,REGION 8,0,,N/A,,C,NA,,NA,110001400886,326,,    ,326199,    ,STYRENE,000100425,000100425,19414,NA,NA,NO,YES,YES,0,1319217903778,L,2020-06-16,2020-06-16,0,,,4498,675,3823,4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4498,0,0,4498,0,0,0,0,0,0,0,0,4498,
2019,80301HSRCH5555A,AGILENT TECHNOLOGIES BOULDER CO,5555 AIRPORT BLVD,BOULDER,BOULDER,08,CO,N/A,80301,8,REGION 8,0,,N/A,,C,AGILENT TECHNOLOGIES INC,084963177,AGILENT TECHNOLOGIES INC,110014375853,325,,    ,325412,    ,DICHLOROMETHANE,000075092,000075092,5306,NA,NA,NO,YES,YES,1,1319218144475,L,2020-06-25,2020-06-25,0,,,42.7,25,17.7,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0125,.0056,.0001,.0055,.0069,0,.0125,0,0,.0055,.0001,0,0,0,.0069,0,0,0,0,0,0,0,0,0,0,0,.0056,0,4777,3894.0069,0,8671.0069,42.7056,0,0,42.7,.0001,.0055,0,0,0,4777,0,3894.0069,8713.7125,
2019,80701XCLCR1505E,CARGILL MEAT SOLUTIONS CORP,1505 E BURLINGTON AVE,FORT MORGAN,MORGAN,08,CO,N/A,80701,8,REGION 8,0,,N/A,,C,CARGILL INC,006249189,CARGILL INC,110000467637,311,,    ,311611,311612 311613   ,NITRATE COMPOUNDS,N511,N511,649616,NA,NA,NO,NO,NO,0,1319217965324,L,2020-06-19,2020-06-19,0,,,361354,0,0,0,361354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,361361,0,0,361354,0,7,0,0,0,0,426339,0,787700,
2019,80549RWHDN2700E,RAWHIDE ENERGY STATION,2700 E COUNTY RD 82,WELLINGTON,LARIMER,08,CO,N/A,80549,8,REGION 8,0,,N/A,,C,PLATTE RIVER POWER AUTHORITY,075759948,PLATTE RIVER POWER AUTHORITY,110000607148,2211,,    ,221112,    ,HYDROGEN FLUORIDE,007664393,007664393,152371,NA,NA,NO,NO,YES,0,1319217923869,L,2020-06-17,2020-06-17,0,,,678,0,678,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,678,0,0,0,0,0,0,256852,0,257530,
